Area,YearBin,gdp-2_pop-2,gdp-2_pop0,gdp-2_pop2,gdp0_pop-2,gdp0_pop0,gdp0_pop2,gdp2_pop-2,gdp2_pop0,gdp2_pop2
Latvia,2030,1.8768204394309287,2.192149778787964,1.6415254276921925,1.9842060218312427,2.2995353611882776,1.7489110100925072,1.9063365790236741,2.221665918380709,1.671041567284938
Lebanon,1980,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896
Lebanon,1985,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896
Lebanon,1990,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896
Lebanon,1995,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896,41.888384166125896
Lebanon,2000,41.07722258273848,41.07722258273848,41.07722258273848,41.07722258273848,41.07722258273848,41.07722258273848,41.07722258273848,41.07722258273848,41.07722258273848
Lebanon,2005,35.56132381570409,35.56132381570409,35.56132381570409,35.56132381570409,35.56132381570409,35.56132381570409,35.56132381570409,35.56132381570409,35.56132381570409
Lebanon,2010,47.177157689811814,47.177157689811814,47.177157689811814,47.177157689811814,47.177157689811814,47.177157689811814,47.177157689811814,47.177157689811814,47.177157689811814
Lebanon,2015,58.79299156391954,58.79299156391954,58.79299156391954,58.79299156391954,58.79299156391954,58.79299156391954,58.79299156391954,58.79299156391954,58.79299156391954
Lebanon,2020,63.41447567201947,56.20180713066825,54.23104499929613,63.80167013448971,56.589001593138505,54.61823946176637,63.80167013448971,56.589001593138505,54.61823946176637
Lebanon,2025,47.188654693436966,53.95925104034692,57.45185530679934,49.57992374071267,57.720301614769475,61.21290588122191,49.57992374071267,57.720301614769475,61.21290588122191
Lebanon,2030,46.48860422116067,52.29727108505094,67.06574239310692,49.859756461168374,57.094445388653675,71.70717367269931,49.859756461168374,57.094445388653675,67.98015658422861
Lesotho,1980,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418
Lesotho,1985,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418,2.9291154071470418
Lesotho,1990,2.8080453036516313,2.8080453036516313,2.8080453036516313,2.8080453036516313,2.8080453036516313,2.8080453036516313,2.8080453036516313,2.8080453036516313,2.8080453036516313
Lesotho,1995,2.68697520015622,2.68697520015622,2.68697520015622,2.68697520015622,2.68697520015622,2.68697520015622,2.68697520015622,2.68697520015622,2.68697520015622
Lesotho,2000,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086
Lesotho,2005,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086
Lesotho,2010,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086
Lesotho,2015,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086,2.5659050966608086
Lesotho,2020,18.15875697401668,19.17306958323263,47.393313381816604,18.590443493576664,19.604756102792614,47.43640392402841,19.85539825501649,20.869710864232438,46.56511297453008
Lesotho,2025,15.561542888226148,22.658591074260862,59.68974528530769,17.006605701478765,24.355232355260668,62.21089070891356,22.056010114679317,29.235268806474622,63.89454624494168
Lesotho,2030,16.31326548704892,54.041884624412454,84.92083621806819,16.612932590758202,53.54682227609879,65.01446837189368,23.53970470557953,60.13231990026073,65.2638272210768
Liberia,1980,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164
Liberia,1985,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164,0.23550724637681164
Liberia,1990,0.23599033816425127,0.23599033816425127,0.23599033816425127,0.23599033816425127,0.23599033816425127,0.23599033816425127,0.23599033816425127,0.23599033816425127,0.23599033816425127
Liberia,1995,0.23647342995169085,0.23647342995169085,0.23647342995169085,0.23647342995169085,0.23647342995169085,0.23647342995169085,0.23647342995169085,0.23647342995169085,0.23647342995169085
Liberia,2000,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048
Liberia,2005,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048
Liberia,2010,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048
Liberia,2015,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048,0.23695652173913048
Liberia,2020,1.9829287942834142,2.7357966628120374,3.609443938711125,1.459738375603865,2.212606244132489,3.023574373493734,1.7168519021739135,2.461229432538286,3.1219499773584682
Liberia,2025,2.646754277375201,3.766698515370164,4.5929453864381165,2.5564654287439614,3.193949723099633,4.606066159384976,1.7760434806571588,2.676772685295784,4.886596553909936
Liberia,2030,2.427310968402907,3.5545254991595336,7.786619316255615,2.4720818352842815,3.5656286929330174,7.8362811520044096,1.9326999435581866,3.069157342959856,8.186985157640478
Lithuania,1980,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761
Lithuania,1985,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761
Lithuania,1990,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761
Lithuania,1995,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761,31.34102379235761
Lithuania,2000,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846
Lithuania,2005,16.322999279019466,16.322999279019466,16.322999279019466,16.322999279019466,16.322999279019466,16.322999279019466,16.322999279019466,16.322999279019466,16.322999279019466
Lithuania,2010,18.139870223503966,18.139870223503966,18.139870223503966,18.139870223503966,18.139870223503966,18.139870223503966,18.139870223503966,18.139870223503966,18.139870223503966
Lithuania,2015,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846,19.95674116798846
Lithuania,2020,20.89738043739486,24.334711207241863,25.16302170952497,20.89738043739486,24.334711207241863,25.16302170952497,20.89738043739486,24.334711207241863,25.16302170952497
Lithuania,2025,20.848377793799568,23.67414884242571,32.478811183209174,20.848377793799568,23.67414884242571,32.478811183209174,20.848377793799568,23.67414884242571,32.478811183209174
Lithuania,2030,20.81497236241288,23.70154610269968,35.1523503965393,20.81497236241288,23.70154610269968,35.24030281182409,20.81497236241288,23.70154610269968,35.24030281182409
Luxembourg,1980,3.2918739635157546,3.2918739635157546,3.2918739635157546,3.2918739635157546,3.2918739635157546,3.2918739635157546,3.2918739635157546,3.2918739635157546,3.2918739635157546
Luxembourg,1985,5.555555555555556,5.555555555555556,5.555555555555556,5.555555555555556,5.555555555555556,5.555555555555556,5.555555555555556,5.555555555555556,5.555555555555556
Luxembourg,1990,5.1202321724709785,5.1202321724709785,5.1202321724709785,5.1202321724709785,5.1202321724709785,5.1202321724709785,5.1202321724709785,5.1202321724709785,5.1202321724709785
Luxembourg,1995,4.684908789386402,4.684908789386402,4.684908789386402,4.684908789386402,4.684908789386402,4.684908789386402,4.684908789386402,4.684908789386402,4.684908789386402
Luxembourg,2000,5.016583747927031,5.016583747927031,5.016583747927031,5.016583747927031,5.016583747927031,5.016583747927031,5.016583747927031,5.016583747927031,5.016583747927031
Luxembourg,2005,4.353233830845771,4.353233830845771,4.353233830845771,4.353233830845771,4.353233830845771,4.353233830845771,4.353233830845771,4.353233830845771,4.353233830845771
Luxembourg,2010,3.689883913764511,3.689883913764511,3.689883913764511,3.689883913764511,3.689883913764511,3.689883913764511,3.689883913764511,3.689883913764511,3.689883913764511
Luxembourg,2015,3.648424543946932,3.648424543946932,3.648424543946932,3.648424543946932,3.648424543946932,3.648424543946932,3.648424543946932,3.648424543946932,3.648424543946932
Luxembourg,2020,5.020694796420336,10.705029296758154,9.873291520990529,5.020694796420336,10.705029296758154,9.873291520990529,5.020694796420336,10.705029296758154,9.873291520990529
Luxembourg,2025,5.020694796420336,9.358642543654984,27.89606127012843,5.020694796420336,9.358642543654984,27.89606127012843,5.020694796420336,9.358642543654984,27.89606127012843
Luxembourg,2030,5.020694796420336,9.873291520990529,27.94653539062743,5.020694796420336,9.873291520990529,27.94653539062743,5.020694796420336,9.873291520990529,27.94653539062743
Madagascar,1980,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737
Madagascar,1985,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737,13.640167364016737
Madagascar,1990,12.822873082287309,12.822873082287309,12.822873082287309,12.822873082287309,12.822873082287309,12.822873082287309,12.822873082287309,12.822873082287309,12.822873082287309
Madagascar,1995,12.00557880055788,12.00557880055788,12.00557880055788,12.00557880055788,12.00557880055788,12.00557880055788,12.00557880055788,12.00557880055788,12.00557880055788
Madagascar,2000,11.188284518828452,11.188284518828452,11.188284518828452,11.188284518828452,11.188284518828452,11.188284518828452,11.188284518828452,11.188284518828452,11.188284518828452
Madagascar,2005,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033
Madagascar,2010,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033
Madagascar,2015,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033,11.347280334728033
Madagascar,2020,8.420924221292426,9.289051603905163,8.74721338912134,15.979840074384011,14.697978614597863,15.32590330079033,9.75374988377499,10.585998140399818,11.213922826592286
Madagascar,2025,15.743840074384007,15.14693258949326,15.14693258949326,17.45299674569967,15.033132496513248,15.033132496513248,18.10381961878196,15.709576011157603,15.709576011157603
Madagascar,2030,18.208447233844723,16.79813668061367,18.127391910739195,18.99600650860065,17.78967085076708,18.759804741980474,19.979620641562065,19.322103207810315,20.29223709902371
Malawi,1980,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683
Malawi,1985,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683
Malawi,1990,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683
Malawi,1995,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683,12.075861179202683
Malawi,2000,17.094568442781576,17.094568442781576,17.094568442781576,17.094568442781576,17.094568442781576,17.094568442781576,17.094568442781576,17.094568442781576,17.094568442781576
Malawi,2005,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108
Malawi,2010,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108
Malawi,2015,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108,17.507418397626108
Malawi,2020,34.88163534454335,64.21261772674494,62.23437835978152,37.57932309809486,66.91030548029646,64.93206611333305,38.038188620823114,67.34121762066545,65.36297825370204
Malawi,2025,72.94734729568943,125.58892759357217,138.61050187072635,73.40621281841769,126.01983973394115,138.61050187072635,70.70243266101862,123.31605957654213,136.51249301165447
Malawi,2030,104.92773692283436,190.81060508321514,182.68593299789276,106.2849381441821,192.3147120801618,184.19003999483945,165.57516592841068,233.18518040682915,237.44549090439943
Malaysia,1980,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589
Malaysia,1985,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589
Malaysia,1990,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589,5.189743589743589
Malaysia,1995,2.812307692307692,2.812307692307692,2.812307692307692,2.812307692307692,2.812307692307692,2.812307692307692,2.812307692307692,2.812307692307692,2.812307692307692
Malaysia,2000,4.76974358974359,4.76974358974359,4.76974358974359,4.76974358974359,4.76974358974359,4.76974358974359,4.76974358974359,4.76974358974359,4.76974358974359
Malaysia,2005,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744
Malaysia,2010,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744
Malaysia,2015,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744,5.743589743589744
Malaysia,2020,7.195709401709399,7.222256410256407,7.268621082621081,7.390923076923075,7.417470085470083,7.268621082621081,7.390923076923075,7.417470085470083,7.268621082621081
Malaysia,2025,8.275293447293445,8.127350427350425,10.622358974358974,8.275293447293445,8.167849002849001,10.66285754985755,8.275293447293445,8.167849002849001,10.66285754985755
Malaysia,2030,15.2785925925926,16.754019943019944,24.925871794871796,15.2785925925926,16.754019943019944,24.925871794871796,15.21637037037038,16.651441595441597,24.90072934472934
Mali,1980,2.0987654320987654,2.0987654320987654,2.0987654320987654,2.0987654320987654,2.0987654320987654,2.0987654320987654,2.0987654320987654,2.0987654320987654,2.0987654320987654
