"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Tuvalu",227,"Surface water: inflow secured through treaties",4162,2012,0.0,"","",""
"Tuvalu",227,"Surface water: inflow secured through treaties",4162,2017,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,1962,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,1967,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,1972,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,1977,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,1982,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,1987,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,1992,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,1997,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,2002,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,2007,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,2012,0.0,"","",""
"Vanuatu",155,"Surface water: inflow secured through treaties",4162,2017,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Australia",10,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Cook Islands",47,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Fiji",66,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Kiribati",83,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Marshall Islands",127,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Nauru",148,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"New Zealand",156,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Niue",160,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Palau",180,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Samoa",244,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Solomon Islands",25,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Tokelau",218,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Tonga",219,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Tuvalu",227,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,1962,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,1967,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,1972,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,1977,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,1982,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,1987,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,1992,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,1997,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,2002,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,2007,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,2012,0.0,"","",""
"Vanuatu",155,"Surface water: total flow of border rivers",4165,2017,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Australia",10,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Cook Islands",47,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Fiji",66,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Kiribati",83,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Marshall Islands",127,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Micronesia (Federated States of)",145,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Nauru",148,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"New Zealand",156,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Niue",160,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Palau",180,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,2012,0.0,"","",""
"Samoa",244,"Surface water: accounted flow of border rivers",4168,2017,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,1962,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,1967,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,1972,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,1977,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,1982,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,1987,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,1992,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,1997,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,2002,0.0,"","",""
"Solomon Islands",25,"Surface water: accounted flow of border rivers",4168,2007,0.0,"","",""
